model,class,psnr,ssim,lpips
H (PP-VAE),Viral,32.20265470984479,0.8967557549476624,0.28866735100746155
DnCNN,Viral,32.61679339157392,0.8926713466644287,0.27038198709487915
SCUNet,Viral,34.51305389718306,0.9258739352226257,0.19811919331550598
A (L2),Viral,34.12204280906729,0.9166345000267029,0.24633978307247162
D (NLL+SSIM+FFL),Viral,32.85445529480618,0.9026580452919006,0.3013074994087219
H (PP-VAE),Viral,32.009222572943415,0.8899444937705994,0.3239707946777344
DnCNN,Viral,32.39146870089251,0.884567141532898,0.3363743722438812
SCUNet,Viral,34.282609903799,0.9183833599090576,0.24417534470558167
A (L2),Viral,33.84390187053566,0.9136822819709778,0.21586471796035767
D (NLL+SSIM+FFL),Viral,32.42114226257628,0.8945102095603943,0.26076656579971313
H (PP-VAE),Viral,31.653101408525053,0.8807696104049683,0.28500914573669434
DnCNN,Viral,32.19090940853715,0.8760691285133362,0.27261096239089966
SCUNet,Viral,34.018211832107504,0.9181258678436279,0.206781804561615
A (L2),Viral,32.60316200815132,0.8981983661651611,0.24657437205314636
D (NLL+SSIM+FFL),Viral,31.378010096762544,0.8745672106742859,0.30690306425094604
H (PP-VAE),Viral,30.78479665852604,0.861814558506012,0.33308881521224976
DnCNN,Viral,31.049011291659113,0.8573175072669983,0.3208032250404358
SCUNet,Viral,32.65950302335846,0.8979453444480896,0.23888425529003143
A (L2),Viral,33.57955962374545,0.9132567644119263,0.22491444647312164
D (NLL+SSIM+FFL),Viral,32.37686425623211,0.8972812294960022,0.2646031081676483
H (PP-VAE),Viral,31.72771594861818,0.8857426047325134,0.28553301095962524
DnCNN,Viral,32.11210618095418,0.8816020488739014,0.2713676989078522
SCUNet,Viral,33.685728879062474,0.9149834513664246,0.21394968032836914
A (L2),Viral,35.03553416122462,0.9125187993049622,0.2871130704879761
D (NLL+SSIM+FFL),Viral,33.97464271727796,0.8984891176223755,0.32153838872909546
H (PP-VAE),Viral,33.567129596221996,0.8904976844787598,0.3343410789966583
DnCNN,Viral,33.55781545547619,0.8853448629379272,0.2847747504711151
SCUNet,Viral,35.18098904421422,0.9152374863624573,0.2831767201423645
A (L2),Viral,33.5801069455573,0.8980279564857483,0.3053967356681824
D (NLL+SSIM+FFL),Viral,32.74803875615633,0.8836895227432251,0.328111469745636
H (PP-VAE),Viral,32.31167253745213,0.8749920725822449,0.3364274501800537
DnCNN,Viral,32.32826740084636,0.8700349926948547,0.29686176776885986
SCUNet,Viral,33.71043484491358,0.9000192880630493,0.3006753921508789
A (L2),Viral,35.33320994509929,0.9201026558876038,0.30562660098075867
D (NLL+SSIM+FFL),Viral,34.275245013521534,0.9048072695732117,0.345661997795105
H (PP-VAE),Viral,33.634434146687504,0.8937769532203674,0.3628391623497009
DnCNN,Viral,33.59887081246299,0.8895460963249207,0.30891138315200806
SCUNet,Viral,35.39852277549662,0.9206656813621521,0.2968112826347351
A (L2),Viral,34.246914104647445,0.9244405031204224,0.17917299270629883
D (NLL+SSIM+FFL),Viral,32.931985615148015,0.9075109958648682,0.22924505174160004
H (PP-VAE),Viral,32.09296814352395,0.891313374042511,0.2737535238265991
DnCNN,Viral,32.565023972299,0.890872061252594,0.258632630109787
SCUNet,Viral,34.430563292533535,0.9269433617591858,0.1728629767894745
A (L2),Viral,34.61899397504776,0.9176567792892456,0.21424546837806702
D (NLL+SSIM+FFL),Viral,33.30047295089181,0.8952419757843018,0.278764545917511
H (PP-VAE),Viral,32.46920849247823,0.8770695328712463,0.3297967314720154
DnCNN,Viral,32.49143283910081,0.8739179968833923,0.3034563958644867
SCUNet,Viral,34.869043432912235,0.9204050302505493,0.2067079246044159
A (L2),Viral,33.86604160739886,0.9122340679168701,0.21478226780891418
D (NLL+SSIM+FFL),Viral,32.474357181776945,0.8889670968055725,0.2876288592815399
H (PP-VAE),Viral,31.501294949470335,0.8660719394683838,0.3384539484977722
DnCNN,Viral,31.69971175465068,0.8642723560333252,0.32267558574676514
SCUNet,Viral,33.9827791365551,0.9135203957557678,0.20793893933296204
A (L2),Viral,35.2582326981512,0.9313197731971741,0.21189728379249573
D (NLL+SSIM+FFL),Viral,34.229748499974015,0.9178953766822815,0.24765071272850037
H (PP-VAE),Viral,33.633575864721315,0.906362771987915,0.27532732486724854
DnCNN,Viral,33.53858906510877,0.8997727036476135,0.2591891586780548
SCUNet,Viral,35.36059011949588,0.9321073889732361,0.2073696404695511
A (L2),Viral,36.06660455553953,0.9367510676383972,0.27160292863845825
D (NLL+SSIM+FFL),Viral,34.982674941862655,0.9254735708236694,0.30634817481040955
H (PP-VAE),Viral,34.56127098677234,0.9188607931137085,0.32420116662979126
DnCNN,Viral,34.48294971459122,0.9125809073448181,0.28486520051956177
SCUNet,Viral,36.06246359021423,0.9360693693161011,0.27104198932647705
A (L2),Viral,33.19813936461804,0.9142118096351624,0.2150614857673645
D (NLL+SSIM+FFL),Viral,31.928007022750045,0.8936373591423035,0.2549206018447876
H (PP-VAE),Viral,30.970650135361666,0.8756510019302368,0.2820797562599182
DnCNN,Viral,31.647804461763034,0.876634955406189,0.2691863179206848
SCUNet,Viral,33.35798066202478,0.9159595966339111,0.21423569321632385
A (L2),Viral,33.291684076483335,0.916520893573761,0.22641119360923767
D (NLL+SSIM+FFL),Viral,31.950085232710578,0.8969915509223938,0.2655440866947174
H (PP-VAE),Viral,31.00386274262781,0.8819664716720581,0.2893509864807129
DnCNN,Viral,31.667712639342017,0.8802367448806763,0.2735579013824463
SCUNet,Viral,33.511040464572716,0.9171932935714722,0.2220258116722107
A (L2),Viral,35.14760507516452,0.9202722311019897,0.2551282048225403
D (NLL+SSIM+FFL),Viral,34.00006483978966,0.9035071134567261,0.305860310792923
H (PP-VAE),Viral,33.44691347793187,0.8953060507774353,0.317123144865036
DnCNN,Viral,33.41669617217262,0.8889347910881042,0.2946653962135315
SCUNet,Viral,34.9668598321345,0.9188678860664368,0.25774526596069336
A (L2),Viral,35.00157322747856,0.9195040464401245,0.2642098069190979
D (NLL+SSIM+FFL),Viral,33.78167788618691,0.9042326807975769,0.3085503578186035
H (PP-VAE),Viral,33.30755114954576,0.895821213722229,0.3243550658226013
DnCNN,Viral,33.28961775269269,0.8897706866264343,0.2887374758720398
SCUNet,Viral,35.11097872267431,0.9206292629241943,0.2610751986503601
A (L2),Viral,33.29976276570527,0.908086359500885,0.23620718717575073
D (NLL+SSIM+FFL),Viral,32.04101387221543,0.8885535597801208,0.2827882170677185
H (PP-VAE),Viral,31.22842117388391,0.8733496069908142,0.308192640542984
DnCNN,Viral,31.591269802138207,0.8691808581352234,0.28895819187164307
SCUNet,Viral,33.4817670227942,0.9097662568092346,0.2307443916797638
A (L2),Viral,36.264306048702146,0.9179579019546509,0.2954553961753845
D (NLL+SSIM+FFL),Viral,35.409874225271906,0.9025089740753174,0.3333975672721863
H (PP-VAE),Viral,34.89463191246171,0.8897993564605713,0.36054670810699463
DnCNN,Viral,34.5162415182771,0.880007266998291,0.31838205456733704
SCUNet,Viral,36.43795198551163,0.9205207824707031,0.29028964042663574
A (L2),Viral,36.27300981797963,0.9186007976531982,0.2962512969970703
D (NLL+SSIM+FFL),Viral,35.31863556746342,0.9025866389274597,0.33651506900787354
H (PP-VAE),Viral,34.918408733776005,0.8934249877929688,0.3571833670139313
DnCNN,Viral,34.27682669730302,0.8806121349334717,0.33279529213905334
SCUNet,Viral,36.361572610988155,0.9198554158210754,0.29010480642318726
A (L2),Viral,33.933110220017596,0.9104381799697876,0.24831031262874603
D (NLL+SSIM+FFL),Viral,32.92471377262708,0.8933396339416504,0.28679296374320984
H (PP-VAE),Viral,32.43989430728129,0.8844166398048401,0.2957227826118469
DnCNN,Viral,32.438135864809155,0.877324640750885,0.2761322855949402
SCUNet,Viral,33.98798244995401,0.9122054576873779,0.24213962256908417
A (L2),Viral,34.98627294826146,0.9321572780609131,0.25311508774757385
D (NLL+SSIM+FFL),Viral,33.79244920095293,0.9174668788909912,0.28539222478866577
H (PP-VAE),Viral,33.29754026909445,0.9089726209640503,0.29571324586868286
DnCNN,Viral,33.125252235019985,0.9000384211540222,0.26655760407447815
SCUNet,Viral,34.988124091521385,0.9328530430793762,0.2486846148967743
A (L2),Viral,35.27729673768995,0.9284082651138306,0.22417724132537842
D (NLL+SSIM+FFL),Viral,34.27797602078328,0.9135943651199341,0.26335155963897705
H (PP-VAE),Viral,33.709482720155044,0.9013495445251465,0.3002353012561798
DnCNN,Viral,33.67113460049307,0.8957030177116394,0.2696164548397064
SCUNet,Viral,35.476185677343786,0.9307825565338135,0.21697844564914703
A (L2),Viral,33.799804422772276,0.9054677486419678,0.24604731798171997
D (NLL+SSIM+FFL),Viral,32.77777775383531,0.8882231116294861,0.2917035222053528
H (PP-VAE),Viral,32.204217861522835,0.8770235776901245,0.3184610605239868
DnCNN,Viral,32.31695058701653,0.8718748092651367,0.3009103536605835
SCUNet,Viral,33.875501655105055,0.9061205983161926,0.24139608442783356
A (L2),Viral,33.56477750260642,0.9157482385635376,0.20994141697883606
D (NLL+SSIM+FFL),Viral,32.05357728579871,0.8938165307044983,0.2508220076560974
H (PP-VAE),Viral,31.06924243739971,0.8761429786682129,0.2967143654823303
DnCNN,Viral,31.71007393399131,0.8751175403594971,0.2617611587047577
SCUNet,Viral,33.76922224600567,0.9187224507331848,0.2053980827331543
A (L2),Viral,34.422585046819634,0.9146267175674438,0.2077365219593048
D (NLL+SSIM+FFL),Viral,33.134750270008674,0.8901962041854858,0.2676437199115753
H (PP-VAE),Viral,32.25187183453242,0.8688275218009949,0.3166434168815613
DnCNN,Viral,32.56769013939115,0.8722142577171326,0.28347647190093994
SCUNet,Viral,34.48402677976152,0.9152337908744812,0.20657822489738464
A (L2),Viral,34.97164382817188,0.9144732356071472,0.23632106184959412
D (NLL+SSIM+FFL),Viral,33.58879695271182,0.8932631015777588,0.2866328954696655
H (PP-VAE),Viral,32.987324646480744,0.8803375363349915,0.3112610876560211
DnCNN,Viral,32.99982856726501,0.8768861889839172,0.2883482873439789
SCUNet,Viral,34.98721296740665,0.9148050546646118,0.2347327619791031
A (L2),Viral,34.25810812358875,0.9218941926956177,0.220547154545784
D (NLL+SSIM+FFL),Viral,32.85885178775766,0.9011756777763367,0.2776206135749817
H (PP-VAE),Viral,31.956170767639662,0.8833043575286865,0.31595379114151
DnCNN,Viral,32.35192823078768,0.8829360008239746,0.2864189147949219
SCUNet,Viral,34.49871676080155,0.9242205619812012,0.20982767641544342
A (L2),Viral,35.12496574073638,0.9105421304702759,0.30403804779052734
D (NLL+SSIM+FFL),Viral,33.98648954603829,0.8957505226135254,0.3346572518348694
H (PP-VAE),Viral,33.52480060508146,0.8899966478347778,0.3537992835044861
DnCNN,Viral,33.590506474311454,0.8849053978919983,0.30276036262512207
SCUNet,Viral,35.15798271955764,0.9123751521110535,0.2941797971725464
A (L2),Viral,35.206604142599446,0.9228315353393555,0.23893286287784576
D (NLL+SSIM+FFL),Viral,34.09640964466085,0.9120291471481323,0.27152469754219055
H (PP-VAE),Viral,33.62855476958633,0.9057050943374634,0.28447994589805603
DnCNN,Viral,33.78498555031523,0.900963544845581,0.26656949520111084
SCUNet,Viral,35.27564992712923,0.9241973161697388,0.23348835110664368
A (L2),Viral,34.235139841147436,0.9209089279174805,0.2022974193096161
D (NLL+SSIM+FFL),Viral,32.66066952882073,0.8985484838485718,0.2606668770313263
H (PP-VAE),Viral,31.526879285195832,0.8808048367500305,0.31373339891433716
DnCNN,Viral,32.107174646187616,0.8766471147537231,0.307345986366272
SCUNet,Viral,34.389934505487616,0.9218787550926208,0.20050442218780518
A (L2),Viral,34.59502753330861,0.9246747493743896,0.20996439456939697
D (NLL+SSIM+FFL),Viral,33.092052606131645,0.902198076248169,0.2719564139842987
H (PP-VAE),Viral,32.24742883615129,0.8820188641548157,0.32222288846969604
DnCNN,Viral,32.343646492552026,0.8776066899299622,0.2974085807800293
SCUNet,Viral,34.62790773429575,0.9249886870384216,0.20850533246994019
A (L2),Viral,34.440098389820214,0.9160707592964172,0.20991095900535583
D (NLL+SSIM+FFL),Viral,33.12243340740739,0.8943295478820801,0.2611660361289978
H (PP-VAE),Viral,32.29903115663135,0.874926745891571,0.3110432028770447
DnCNN,Viral,32.507300034555065,0.8754323720932007,0.28530073165893555
SCUNet,Viral,34.56416809098359,0.9181270003318787,0.2038722038269043
A (L2),Viral,34.609561033392595,0.9246049523353577,0.22804094851016998
D (NLL+SSIM+FFL),Viral,33.24283740598592,0.9029085040092468,0.2798428535461426
H (PP-VAE),Viral,32.58148895220732,0.8893174529075623,0.3208400309085846
DnCNN,Viral,32.638537977086024,0.8846283555030823,0.3045710623264313
SCUNet,Viral,34.66525750847518,0.9257333874702454,0.2168717086315155
A (L2),Viral,35.09750217719405,0.9237611889839172,0.2622261941432953
D (NLL+SSIM+FFL),Viral,33.67824812312996,0.9043676853179932,0.31008702516555786
H (PP-VAE),Viral,33.16583158068805,0.894603431224823,0.3280377984046936
DnCNN,Viral,33.09824087111359,0.8872182965278625,0.2922880947589874
SCUNet,Viral,35.26428964947077,0.9263896942138672,0.24905575811862946
A (L2),Viral,33.84188484471241,0.9164653420448303,0.22752004861831665
D (NLL+SSIM+FFL),Viral,32.39649087811739,0.8948485851287842,0.2963370382785797
H (PP-VAE),Viral,31.643918943881346,0.8787111639976501,0.34385502338409424
DnCNN,Viral,31.802809704221083,0.8740551471710205,0.328956663608551
SCUNet,Viral,33.94990676474193,0.9178538918495178,0.2270444929599762
A (L2),Viral,34.21485898444907,0.9277255535125732,0.21425649523735046
D (NLL+SSIM+FFL),Viral,32.869086991511395,0.9090734124183655,0.27362123131752014
H (PP-VAE),Viral,32.15027420984111,0.8961924314498901,0.29858583211898804
DnCNN,Viral,32.38042789130792,0.8903849720954895,0.2931194603443146
SCUNet,Viral,34.31311451464432,0.9291181564331055,0.20940238237380981
A (L2),Viral,33.8878742916829,0.9151602983474731,0.22386065125465393
D (NLL+SSIM+FFL),Viral,32.669173351093235,0.8909178972244263,0.28414031863212585
H (PP-VAE),Viral,31.877820673434798,0.8731865286827087,0.3307008147239685
DnCNN,Viral,31.916001964493912,0.8707760572433472,0.3234615623950958
SCUNet,Viral,34.09530055935636,0.9199573397636414,0.21592548489570618
A (L2),Viral,33.91910900325611,0.8991237282752991,0.2883111238479614
D (NLL+SSIM+FFL),Viral,32.931446395281924,0.8833106160163879,0.31215929985046387
H (PP-VAE),Viral,32.469010313142185,0.8727784156799316,0.33164259791374207
DnCNN,Viral,32.55454361361065,0.8709263801574707,0.28541305661201477
SCUNet,Viral,34.00791062974478,0.9010825753211975,0.2876296639442444
A (L2),Viral,33.65930651767289,0.9150276184082031,0.20095495879650116
D (NLL+SSIM+FFL),Viral,32.284073729470094,0.8914531469345093,0.2598174810409546
H (PP-VAE),Viral,31.545345703840198,0.8760905861854553,0.30097946524620056
DnCNN,Viral,31.625570153330216,0.871155321598053,0.2924899458885193
SCUNet,Viral,33.8208670907258,0.9175522327423096,0.19444814324378967
A (L2),Viral,34.73797375968439,0.9169982671737671,0.21239465475082397
D (NLL+SSIM+FFL),Viral,33.55784470492206,0.897061288356781,0.26001495122909546
H (PP-VAE),Viral,32.85813557188745,0.8811153173446655,0.3139563500881195
DnCNN,Viral,32.98201858698971,0.8797912001609802,0.2903389632701874
SCUNet,Viral,34.89016227348457,0.9190464615821838,0.2058434635400772
A (L2),Viral,33.55829465504463,0.9004397392272949,0.2570616900920868
D (NLL+SSIM+FFL),Viral,32.71987126335376,0.8813719749450684,0.3230322003364563
H (PP-VAE),Viral,32.030363189414146,0.8638352751731873,0.36245039105415344
DnCNN,Viral,32.08906868096384,0.8611541986465454,0.3570437729358673
SCUNet,Viral,33.68346015714781,0.9035112857818604,0.24751001596450806
A (L2),Viral,34.38078397423665,0.9181708097457886,0.20070572197437286
D (NLL+SSIM+FFL),Viral,33.224146483962755,0.8970018625259399,0.25141435861587524
H (PP-VAE),Viral,32.40853343051844,0.8762342929840088,0.3112591505050659
DnCNN,Viral,32.54655961610026,0.876612663269043,0.2996301054954529
SCUNet,Viral,34.56764420204265,0.9208679795265198,0.19617895781993866
A (L2),Viral,35.67528421964923,0.936730146408081,0.2735092341899872
D (NLL+SSIM+FFL),Viral,34.7579313515465,0.9261022806167603,0.3085799217224121
H (PP-VAE),Viral,34.21881055397361,0.9196807742118835,0.31902816891670227
DnCNN,Viral,34.2485806445642,0.9128972291946411,0.3434574007987976
SCUNet,Viral,35.859177835538645,0.9381332993507385,0.2578244209289551
A (L2),Viral,34.994827085143704,0.9288800954818726,0.2036985605955124
D (NLL+SSIM+FFL),Viral,33.608323415436544,0.9057970643043518,0.26816585659980774
H (PP-VAE),Viral,32.87384715739676,0.8869627714157104,0.31847596168518066
DnCNN,Viral,32.91009535049692,0.8858325481414795,0.2965282201766968
SCUNet,Viral,35.193869028892465,0.9329196810722351,0.19536684453487396
A (L2),Viral,34.15357916830249,0.9158211350440979,0.22867056727409363
D (NLL+SSIM+FFL),Viral,32.97103154473693,0.8971781134605408,0.2901604175567627
H (PP-VAE),Viral,32.156249549774984,0.8791411519050598,0.3379344046115875
DnCNN,Viral,32.352361850986185,0.8757763504981995,0.3270323872566223
SCUNet,Viral,34.27345189486669,0.9171609282493591,0.22405850887298584
A (L2),Viral,33.503300457707745,0.9154659509658813,0.2472335398197174
D (NLL+SSIM+FFL),Viral,32.291200029081466,0.8993527889251709,0.299031138420105
H (PP-VAE),Viral,31.57658634387429,0.8873151540756226,0.32280296087265015
DnCNN,Viral,32.0626085283781,0.8846948146820068,0.29634737968444824
SCUNet,Viral,33.6565006088724,0.9178946018218994,0.2389494925737381
A (L2),Viral,35.6077404610365,0.9337090253829956,0.20358651876449585
D (NLL+SSIM+FFL),Viral,34.17492526763157,0.9165015816688538,0.24047724902629852
H (PP-VAE),Viral,33.51192792628674,0.905049741268158,0.26819226145744324
DnCNN,Viral,33.43368233387692,0.8973484039306641,0.25016340613365173
SCUNet,Viral,35.72336376585719,0.9355455636978149,0.20486173033714294
A (L2),Viral,33.78600091735816,0.9204399585723877,0.1919642984867096
D (NLL+SSIM+FFL),Viral,32.56781616211316,0.9043658971786499,0.22930750250816345
H (PP-VAE),Viral,31.892379379798207,0.8918470740318298,0.2594786286354065
DnCNN,Viral,32.35180788496126,0.8884803652763367,0.24701188504695892
SCUNet,Viral,33.86257875653001,0.9220055937767029,0.18753573298454285
A (L2),Viral,34.16345375746121,0.9273972511291504,0.20681031048297882
D (NLL+SSIM+FFL),Viral,32.71239955897103,0.904915988445282,0.27127009630203247
H (PP-VAE),Viral,31.787492292909853,0.8840374946594238,0.3208879828453064
DnCNN,Viral,31.975982952606156,0.8799765706062317,0.3061908483505249
SCUNet,Viral,34.19176163720515,0.9269449710845947,0.20394495129585266
A (L2),Viral,34.06508053798707,0.9288567304611206,0.1897689551115036
